"etuus";"vuosi";"kuukausi";"paiva";"ikaluokka";"sukupuoli";"saajat_kaikki"
"Sairauspäiväraha";"2020";"10";"2020-10-01";"35-44";"naiset";"5881"
"Sairauspäiväraha";"2020";"10";"2020-10-01";"45-54";"naiset";"7133"
"Sairauspäiväraha";"2020";"10";"2020-10-01";"yli 54";"naiset";"9009"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"18-24";"kaikki";"3853"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"25-34";"kaikki";"9009"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"35-44";"kaikki";"10077"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"45-54";"kaikki";"12565"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"yli 54";"kaikki";"16548"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"18-24";"miehet";"1523"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"25-34";"miehet";"3651"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"35-44";"miehet";"3920"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"45-54";"miehet";"5173"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"yli 54";"miehet";"7165"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"18-24";"naiset";"2330"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"25-34";"naiset";"5358"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"35-44";"naiset";"6157"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"45-54";"naiset";"7392"
"Sairauspäiväraha";"2020";"11";"2020-11-01";"yli 54";"naiset";"9383"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"18-24";"kaikki";"4126"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"25-34";"kaikki";"9816"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"35-44";"kaikki";"11156"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"45-54";"kaikki";"13508"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"yli 54";"kaikki";"17834"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"18-24";"miehet";"1609"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"25-34";"miehet";"3779"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"35-44";"miehet";"4304"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"45-54";"miehet";"5568"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"yli 54";"miehet";"7802"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"18-24";"naiset";"2517"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"25-34";"naiset";"6037"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"35-44";"naiset";"6852"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"45-54";"naiset";"7940"
"Sairauspäiväraha";"2020";"12";"2020-12-01";"yli 54";"naiset";"10032"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"18-24";"kaikki";"3637"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"25-34";"kaikki";"9069"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"35-44";"kaikki";"10444"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"45-54";"kaikki";"12277"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"yli 54";"kaikki";"16221"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"18-24";"miehet";"1422"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"25-34";"miehet";"3500"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"35-44";"miehet";"3962"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"45-54";"miehet";"4981"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"yli 54";"miehet";"7042"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"18-24";"naiset";"2215"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"25-34";"naiset";"5569"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"35-44";"naiset";"6482"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"45-54";"naiset";"7296"
"Sairauspäiväraha";"2021";"1";"2021-01-01";"yli 54";"naiset";"9179"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"18-24";"kaikki";"3499"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"25-34";"kaikki";"8220"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"35-44";"kaikki";"9409"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"45-54";"kaikki";"11309"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"yli 54";"kaikki";"15142"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"18-24";"miehet";"1370"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"25-34";"miehet";"3309"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"35-44";"miehet";"3731"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"45-54";"miehet";"4668"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"yli 54";"miehet";"6765"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"18-24";"naiset";"2129"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"25-34";"naiset";"4911"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"35-44";"naiset";"5678"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"45-54";"naiset";"6641"
"Sairauspäiväraha";"2021";"2";"2021-02-01";"yli 54";"naiset";"8377"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"18-24";"kaikki";"4071"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"25-34";"kaikki";"9253"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"35-44";"kaikki";"10607"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"45-54";"kaikki";"12709"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"yli 54";"kaikki";"16592"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"18-24";"miehet";"1556"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"25-34";"miehet";"3539"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"35-44";"miehet";"4078"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"45-54";"miehet";"5158"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"yli 54";"miehet";"7285"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"18-24";"naiset";"2515"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"25-34";"naiset";"5714"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"35-44";"naiset";"6529"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"45-54";"naiset";"7551"
"Sairauspäiväraha";"2021";"3";"2021-03-01";"yli 54";"naiset";"9307"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"18-24";"kaikki";"3880"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"25-34";"kaikki";"8648"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"35-44";"kaikki";"9798"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"45-54";"kaikki";"11786"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"yli 54";"kaikki";"15338"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"18-24";"miehet";"1502"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"25-34";"miehet";"3326"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"35-44";"miehet";"3835"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"45-54";"miehet";"4865"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"yli 54";"miehet";"6757"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"18-24";"naiset";"2378"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"25-34";"naiset";"5322"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"35-44";"naiset";"5963"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"45-54";"naiset";"6921"
"Sairauspäiväraha";"2021";"4";"2021-04-01";"yli 54";"naiset";"8581"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"18-24";"kaikki";"4157"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"25-34";"kaikki";"9741"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"35-44";"kaikki";"11050"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"45-54";"kaikki";"13164"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"yli 54";"kaikki";"17127"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"18-24";"miehet";"1534"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"25-34";"miehet";"3632"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"35-44";"miehet";"4098"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"45-54";"miehet";"5144"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"yli 54";"miehet";"7243"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"18-24";"naiset";"2623"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"25-34";"naiset";"6109"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"35-44";"naiset";"6952"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"45-54";"naiset";"8020"
"Sairauspäiväraha";"2021";"5";"2021-05-01";"yli 54";"naiset";"9884"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"18-24";"kaikki";"4250"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"25-34";"kaikki";"9400"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"35-44";"kaikki";"10759"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"45-54";"kaikki";"12965"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"yli 54";"kaikki";"16916"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"18-24";"miehet";"1600"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"25-34";"miehet";"3511"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"35-44";"miehet";"4018"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"45-54";"miehet";"5161"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"yli 54";"miehet";"7136"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"18-24";"naiset";"2650"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"25-34";"naiset";"5889"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"35-44";"naiset";"6741"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"45-54";"naiset";"7804"
"Sairauspäiväraha";"2021";"6";"2021-06-01";"yli 54";"naiset";"9780"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"18-24";"kaikki";"4098"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"25-34";"kaikki";"8731"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"35-44";"kaikki";"9974"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"45-54";"kaikki";"12175"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"yli 54";"kaikki";"15990"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"18-24";"miehet";"1569"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"25-34";"miehet";"3281"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"35-44";"miehet";"3747"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"45-54";"miehet";"4680"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"yli 54";"miehet";"6740"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"18-24";"naiset";"2529"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"25-34";"naiset";"5450"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"35-44";"naiset";"6227"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"45-54";"naiset";"7495"
"Sairauspäiväraha";"2021";"7";"2021-07-01";"yli 54";"naiset";"9250"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"18-24";"kaikki";"4805"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"25-34";"kaikki";"10001"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"35-44";"kaikki";"11092"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"45-54";"kaikki";"13240"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"yli 54";"kaikki";"17581"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"18-24";"miehet";"1832"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"25-34";"miehet";"3777"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"35-44";"miehet";"4398"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"45-54";"miehet";"5346"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"yli 54";"miehet";"7573"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"18-24";"naiset";"2973"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"25-34";"naiset";"6224"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"35-44";"naiset";"6694"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"45-54";"naiset";"7894"
"Sairauspäiväraha";"2021";"8";"2021-08-01";"yli 54";"naiset";"10008"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"18-24";"kaikki";"4365"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"25-34";"kaikki";"9433"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"35-44";"kaikki";"10343"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"45-54";"kaikki";"12397"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"yli 54";"kaikki";"16474"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"18-24";"miehet";"1730"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"25-34";"miehet";"3643"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"35-44";"miehet";"4160"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"45-54";"miehet";"5091"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"yli 54";"miehet";"7203"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"18-24";"naiset";"2635"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"25-34";"naiset";"5790"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"35-44";"naiset";"6183"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"45-54";"naiset";"7306"
"Sairauspäiväraha";"2021";"9";"2021-09-01";"yli 54";"naiset";"9271"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"18-24";"kaikki";"4005"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"25-34";"kaikki";"9260"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"35-44";"kaikki";"10624"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"45-54";"kaikki";"12617"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"yli 54";"kaikki";"16666"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"18-24";"miehet";"1582"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"25-34";"miehet";"3546"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"35-44";"miehet";"4159"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"45-54";"miehet";"5157"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"yli 54";"miehet";"7234"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"18-24";"naiset";"2423"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"25-34";"naiset";"5714"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"35-44";"naiset";"6465"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"45-54";"naiset";"7460"
"Sairauspäiväraha";"2021";"10";"2021-10-01";"yli 54";"naiset";"9432"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"18-24";"kaikki";"4068"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"25-34";"kaikki";"9514"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"35-44";"kaikki";"10752"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"45-54";"kaikki";"12925"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"yli 54";"kaikki";"17322"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"18-24";"miehet";"1554"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"25-34";"miehet";"3655"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"35-44";"miehet";"4304"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"45-54";"miehet";"5197"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"yli 54";"miehet";"7537"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"18-24";"naiset";"2514"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"25-34";"naiset";"5859"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"35-44";"naiset";"6448"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"45-54";"naiset";"7728"
"Sairauspäiväraha";"2021";"11";"2021-11-01";"yli 54";"naiset";"9785"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"18-24";"kaikki";"4789"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"25-34";"kaikki";"10343"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"35-44";"kaikki";"11421"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"45-54";"kaikki";"13866"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"yli 54";"kaikki";"18414"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"18-24";"miehet";"1832"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"25-34";"miehet";"3968"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"35-44";"miehet";"4508"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"45-54";"miehet";"5673"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"yli 54";"miehet";"8175"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"18-24";"naiset";"2957"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"25-34";"naiset";"6375"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"35-44";"naiset";"6913"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"45-54";"naiset";"8193"
"Sairauspäiväraha";"2021";"12";"2021-12-01";"yli 54";"naiset";"10239"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"18-24";"kaikki";"4147"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"25-34";"kaikki";"9743"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"35-44";"kaikki";"11440"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"45-54";"kaikki";"13688"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"yli 54";"kaikki";"18066"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"18-24";"miehet";"1575"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"25-34";"miehet";"3690"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"35-44";"miehet";"4478"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"45-54";"miehet";"5451"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"yli 54";"miehet";"7894"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"18-24";"naiset";"2572"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"25-34";"naiset";"6053"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"35-44";"naiset";"6962"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"45-54";"naiset";"8237"
"Sairauspäiväraha";"2022";"1";"2022-01-01";"yli 54";"naiset";"10172"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"18-24";"kaikki";"3978"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"25-34";"kaikki";"8586"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"35-44";"kaikki";"9805"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"45-54";"kaikki";"12059"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"yli 54";"kaikki";"16178"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"18-24";"miehet";"1473"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"25-34";"miehet";"3355"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"35-44";"miehet";"3980"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"45-54";"miehet";"4933"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"yli 54";"miehet";"7326"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"18-24";"naiset";"2505"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"25-34";"naiset";"5231"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"35-44";"naiset";"5825"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"45-54";"naiset";"7126"
"Sairauspäiväraha";"2022";"2";"2022-02-01";"yli 54";"naiset";"8852"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"18-24";"kaikki";"4374"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"25-34";"kaikki";"9654"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"35-44";"kaikki";"10936"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"45-54";"kaikki";"13335"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"yli 54";"kaikki";"18023"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"18-24";"miehet";"1564"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"25-34";"miehet";"3747"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"35-44";"miehet";"4274"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"45-54";"miehet";"5383"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"yli 54";"miehet";"7994"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"18-24";"naiset";"2810"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"25-34";"naiset";"5907"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"35-44";"naiset";"6662"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"45-54";"naiset";"7952"
"Sairauspäiväraha";"2022";"3";"2022-03-01";"yli 54";"naiset";"10029"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"18-24";"kaikki";"4080"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"25-34";"kaikki";"8412"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"35-44";"kaikki";"9513"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"45-54";"kaikki";"11724"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"yli 54";"kaikki";"15990"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"18-24";"miehet";"1494"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"25-34";"miehet";"3306"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"35-44";"miehet";"3823"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"45-54";"miehet";"4713"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"yli 54";"miehet";"7247"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"18-24";"naiset";"2586"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"25-34";"naiset";"5106"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"35-44";"naiset";"5690"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"45-54";"naiset";"7011"
"Sairauspäiväraha";"2022";"4";"2022-04-01";"yli 54";"naiset";"8743"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"18-24";"kaikki";"4530"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"25-34";"kaikki";"9988"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"35-44";"kaikki";"11588"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"45-54";"kaikki";"13968"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"yli 54";"kaikki";"19090"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"18-24";"miehet";"1647"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"25-34";"miehet";"3850"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"35-44";"miehet";"4569"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"45-54";"miehet";"5504"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"yli 54";"miehet";"8237"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"18-24";"naiset";"2883"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"25-34";"naiset";"6138"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"35-44";"naiset";"7019"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"45-54";"naiset";"8464"
"Sairauspäiväraha";"2022";"5";"2022-05-01";"yli 54";"naiset";"10853"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"18-24";"kaikki";"4274"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"25-34";"kaikki";"9142"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"35-44";"kaikki";"10780"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"45-54";"kaikki";"12846"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"yli 54";"kaikki";"17579"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"18-24";"miehet";"1587"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"25-34";"miehet";"3491"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"35-44";"miehet";"4210"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"45-54";"miehet";"5159"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"yli 54";"miehet";"7671"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"18-24";"naiset";"2687"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"25-34";"naiset";"5651"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"35-44";"naiset";"6570"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"45-54";"naiset";"7687"
"Sairauspäiväraha";"2022";"6";"2022-06-01";"yli 54";"naiset";"9908"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"18-24";"kaikki";"3854"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"25-34";"kaikki";"7923"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"35-44";"kaikki";"8978"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"45-54";"kaikki";"10898"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"yli 54";"kaikki";"15172"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"18-24";"miehet";"1427"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"25-34";"miehet";"3115"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"35-44";"miehet";"3487"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"45-54";"miehet";"4398"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"yli 54";"miehet";"6825"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"18-24";"naiset";"2427"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"25-34";"naiset";"4808"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"35-44";"naiset";"5491"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"45-54";"naiset";"6500"
"Sairauspäiväraha";"2022";"7";"2022-07-01";"yli 54";"naiset";"8347"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"18-24";"kaikki";"4610"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"25-34";"kaikki";"9923"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"35-44";"kaikki";"11074"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"45-54";"kaikki";"13773"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"yli 54";"kaikki";"19011"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"18-24";"miehet";"1704"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"25-34";"miehet";"3870"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"35-44";"miehet";"4316"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"45-54";"miehet";"5509"
